gregorian,h_year,h_month,h_day
2087-04-25,5847,1,23
2018-06-09,5778,3,26
2020-11-23,5781,9,7
2068-07-21,5828,4,21
1955-07-13,5715,4,23
2035-01-18,5795,11,8
1978-01-18,5738,11,10
2045-09-20,5806,7,9
1989-06-14,5749,3,11
1974-06-21,5734,4,1
2083-12-28,5844,10,19
2020-02-27,5780,12,2
2092-12-18,5853,9,19
2093-02-02,5853,11,6
2047-12-02,5808,9,14
2002-12-05,5763,9,30
2063-10-07,5824,7,14
1975-11-08,5736,9,4
2003-06-25,5763,3,25
2071-07-11,5831,4,14
2092-08-25,5852,5,22
2080-11-11,5841,8,29
2066-04-05,5826,1,10
2016-12-13,5777,9,13
1952-01-01,5712,10,3
2049-04-26,5809,1,24
2049-08-06,5809,5,8
1975-05-15,5735,3,5
1972-02-11,5732,11,26
1957-06-30,5717,4,1
1950-11-26,5711,9,17
2057-01-21,5817,11,16
2020-09-16,5780,6,27
2046-05-19,5806,2,13
2048-03-29,5808,1,15
1965-04-10,5725,1,8
2004-09-02,5764,6,16
1987-09-10,5747,6,16
2084-04-07,5844,1,2
2083-01-13,5843,10,23
2080-04-03,5840,1,14
2011-09-12,5771,6,13
1987-12-29,5748,10,8
2024-01-16,5784,11,6
2065-11-24,5826,8,25
2041-12-19,5802,9,26
1975-07-24,5735,5,16
1978-11-18,5739,8,18
1983-01-06,5743,10,21
1989-08-13,5749,5,12
2060-09-08,5820,6,13
2099-10-12,5860,7,28
1984-11-13,5745,8,18
1970-07-26,5730,4,22
1982-07-17,5742,4,26
2070-05-24,5830,3,14
2093-06-25,5853,4,1
2051-10-16,5812,8,10
1959-10-05,5720,7,3
2084-10-04,5845,7,5
2048-06-24,5808,4,13
2032-10-06,5793,8,1
2065-09-03,5825,6,2
1963-02-15,5723,11,21
2002-02-25,5762,12,13
1962-02-01,5722,11,27
1994-12-25,5755,10,22
1967-08-15,5727,5,9
1985-06-03,5745,3,14
2080-03-11,5840,12,20
2037-06-01,5797,3,18
2009-05-13,5769,2,19
2014-01-30,5774,11,29
1973-01-02,5733,10,28
2070-06-14,5830,4,5
1992-01-31,5752,11,26
1967-12-14,5728,9,12
2001-02-28,5761,12,5
2061-02-27,5821,12,7
1962-07-11,5722,4,9
2007-01-08,5767,10,18
2037-03-06,5797,12,19
2030-11-10,5791,8,14
2008-11-30,5769,9,3
2060-08-03,5820,5,7
2068-04-26,5828,1,24
2004-11-05,5765,8,21
1977-05-06,5737,2,18
2051-06-24,5811,4,14
2051-09-17,5812,7,11
2015-05-27,5775,3,9
2094-12-04,5855,9,26
2006-10-05,5767,7,13
2026-11-07,5787,8,27
1950-11-13,5711,9,4
2006-03-14,5766,12,14
1994-03-04,5754,12,21
2090-12-21,5851,9,29
1989-09-30,5750,7,1
2077-10-15,5838,7,28
2082-09-29,5843,7,6
2064-12-25,5825,10,16
2028-04-02,5788,1,6
2014-07-03,5774,4,5
1974-02-05,5734,11,13
2071-12-08,5832,9,16
2081-07-08,5841,4,1
2009-06-29,5769,4,7
2036-02-13,5796,11,15
2033-01-18,5793,11,18
2029-11-28,5790,9,21
2014-05-15,5774,2,15
2089-01-06,5849,10,24
2004-10-23,5765,8,8
2037-05-18,5797,3,4
1969-07-12,5729,4,26
1981-07-16,5741,4,14
2065-10-30,5826,7,30
2058-11-05,5819,8,18
2000-05-08,5760,2,3
2046-08-23,5806,5,21
1985-03-31,5745,1,9
1997-03-26,5757,13,17
2081-08-14,5841,5,9
2062-06-08,5822,2,29
1963-09-21,5724,7,3
2080-07-09,5840,4,22
1963-07-13,5723,4,21
1953-05-05,5713,2,20
2041-01-01,5801,10,28
2063-05-02,5823,2,3
1955-08-07,5715,5,19
2095-10-24,5856,7,26
2054-05-29,5814,2,21
2053-11-14,5814,9,3
2022-09-10,5782,6,14
2088-01-07,5848,10,13
2055-11-14,5816,8,23
1988-03-05,5748,12,16
1956-07-30,5716,5,22
2048-12-21,5809,10,16
1996-10-05,5757,7,22
2047-07-07,5807,4,13
2046-11-01,5807,8,2
2034-09-16,5795,7,3
2067-05-01,5827,2,16
2015-08-22,5775,6,7
2020-06-04,5780,3,12
1990-01-25,5750,10,28
2055-10-17,5816,7,25
2081-07-24,5841,4,17
2002-03-19,5762,1,6
1974-01-09,5734,10,15
2033-05-19,5793,2,20
2039-12-01,5800,9,14
2041-08-01,5801,5,4
1966-04-01,5726,1,11
2021-03-12,5781,12,28
2015-04-16,5775,1,27
2040-02-08,5800,11,24
1951-11-26,5712,8,27
2068-11-26,5829,9,2
1992-11-11,5753,8,15
2094-09-19,5855,7,9
2060-03-05,5820,13,3
2072-10-04,5833,7,22
1979-10-04,5740,7,13
2085-11-12,5846,8,24
2042-04-02,5802,1,12
1975-03-10,5735,12,27
2030-01-24,5790,11,20
1978-07-27,5738,4,22
1982-02-22,5742,11,29
2051-08-15,5811,6,7
2051-07-11,5811,5,2
1976-03-26,5736,13,24
2082-01-17,5842,10,16
2081-05-05,5841,1,26
2014-05-19,5774,2,19
1957-04-02,5717,1,1
1989-04-06,5749,1,1
2037-07-01,5797,4,18
1991-08-01,5751,5,21
1961-04-12,5721,1,26
1997-06-07,5757,3,2
2016-04-15,5776,1,7
1991-12-28,5752,10,21
1957-09-06,5717,6,10
2069-12-18,5830,10,4
1987-02-07,5747,11,8
2042-12-04,5803,9,21
2092-01-05,5852,10,25
2014-10-26,5775,8,2
2034-04-10,5794,1,21
2031-07-30,5791,5,10
1958-05-02,5718,2,12
1957-02-28,5717,12,27
2066-05-13,5826,2,18
2008-02-24,5768,12,18
1968-07-09,5728,4,13
2076-04-09,5836,1,6
2043-07-20,5803,4,12
2063-09-06,5823,6,12
2098-11-11,5859,8,16
1999-01-27,5759,11,10
2099-10-20,5860,8,6
2083-02-13,5843,11,25
1997-03-31,5757,13,22
2053-10-28,5814,8,16
2047-09-03,5807,6,12
2052-04-21,5812,1,22
1981-03-12,5741,13,6
2017-08-01,5777,5,9
2017-12-01,5778,9,13
2015-07-19,5775,5,3
2055-06-13,5815,3,17
2067-03-25,5827,1,9
2099-11-28,5860,9,16
1963-12-20,5724,10,4
2042-09-15,5803,7,1
1995-02-21,5755,12,21
2017-07-11,5777,4,17
1989-12-29,5750,10,1
2042-08-26,5802,6,10
2022-10-27,5783,8,2
2096-08-20,5856,6,2
2011-11-29,5772,9,3
2037-05-10,5797,2,25
2092-03-23,5852,13,14
2036-07-03,5796,4,8
1951-03-09,5711,13,1
2040-01-17,5800,11,2
1974-12-08,5735,9,24
2028-12-06,5789,9,18
1979-09-19,5739,6,27
1991-04-08,5751,1,24
1963-11-01,5724,8,14
2042-04-28,5802,2,8
2065-06-16,5825,3,12
2000-05-21,5760,2,16
1987-12-14,5748,9,23
1976-12-16,5737,9,24
1983-07-16,5743,5,6
1978-03-27,5738,13,18
2014-12-29,5775,10,7
2058-01-08,5818,10,12
2078-09-15,5839,7,8
2096-08-01,5856,5,13
1971-03-26,5731,12,29
2068-08-15,5828,5,17
1991-05-01,5751,2,17
2024-05-24,5784,2,16
2095-07-20,5855,4,18
2009-04-02,5769,1,8
2079-03-27,5839,13,24
1970-05-03,5730,1,27
2036-05-25,5796,2,28
2071-02-26,5831,12,27
2035-11-30,5796,8,28
1987-10-22,5748,7,29
2056-01-03,5816,10,14
1978-12-07,5739,9,7
2066-02-19,5826,11,24
1954-01-11,5714,11,7
1993-09-21,5754,7,6
1957-09-28,5718,7,3
1972-12-12,5733,10,7
2052-11-25,5813,9,4
2056-04-14,5816,1,28
1978-11-29,5739,8,29
1974-03-05,5734,12,11
2062-12-16,5823,9,14
2041-12-25,5802,10,2
1957-01-12,5717,11,10
1976-05-08,5736,2,8
1996-05-04,5756,2,15
1982-04-21,5742,1,28
2042-09-13,5802,6,28
2022-10-01,5783,7,6
2057-07-17,5817,4,15
2064-05-29,5824,3,14
2079-02-09,5839,12,8
2080-08-14,5840,5,29
2068-09-26,5828,6,29
2097-05-13,5857,3,2
2000-11-10,5761,8,12
1965-05-21,5725,2,19
1988-11-11,5749,9,2
2030-08-07,5790,5,8
2058-10-30,5819,8,12
2034-08-02,5794,5,17
2036-06-04,5796,3,9
1980-08-09,5740,5,27
1989-05-12,5749,2,7
2098-12-28,5859,10,5
2057-10-22,5818,7,24
1975-08-10,5735,6,3
2092-07-29,5852,4,24
2054-07-18,5814,4,12
2097-03-19,5857,1,6
2087-09-17,5847,6,20
1982-08-20,5742,6,1
2061-10-27,5822,8,13
2068-05-11,5828,2,9
1980-02-04,5740,11,17
2079-12-10,5840,9,17
2073-01-05,5833,10,26
2031-05-14,5791,2,21
2057-01-13,5817,11,8
2055-12-21,5816,10,1
1962-05-09,5722,2,5
1991-03-28,5751,1,13
2017-11-11,5778,8,22
2019-03-01,5779,12,24
1973-09-21,5733,6,24
1969-06-25,5729,4,9
1952-12-21,5713,10,3
1986-04-23,5746,1,14
2043-10-16,5804,7,12
2040-06-30,5800,4,19
2072-10-17,5833,8,5
2025-04-28,5785,1,30
2098-04-20,5858,1,18
1976-11-01,5737,8,8
2058-08-24,5818,6,4
1967-04-13,5727,1,3
2035-05-21,5795,2,12
2060-04-21,5820,1,21
2057-08-16,5817,5,16
1957-01-02,5717,10,29
2090-08-25,5850,5,29
2045-05-09,5805,2,22
1971-02-01,5731,11,6
1966-09-21,5727,7,7
2036-07-12,5796,4,17
2068-04-24,5828,1,22
1973-05-21,5733,2,19
2058-04-13,5818,1,19
2046-10-06,5807,7,6
2098-06-25,5858,3,25
1950-03-20,5710,1,2
2089-01-12,5849,11,1
2071-10-03,5832,7,10
2027-06-04,5787,2,28
2043-09-02,5803,5,27
2025-06-25,5785,3,29
2016-06-16,5776,3,10
1957-10-17,5718,7,22
2075-03-06,5835,12,19
2045-01-24,5805,11,6
2026-12-20,5787,10,10
1991-03-06,5751,12,20
2093-12-15,5854,9,26
2036-07-04,5796,4,9
2091-09-02,5851,6,19
2087-12-03,5848,9,8
2012-11-22,5773,9,8
2055-09-10,5815,6,17
2083-01-10,5843,10,20
2086-08-23,5846,6,13
2075-01-04,5835,10,17
2053-05-16,5813,2,28
1967-07-14,5727,4,6
2026-05-06,5786,2,19
1995-09-02,5755,6,7
2035-08-12,5795,5,7
2087-06-02,5847,3,2
1991-09-20,5752,7,12
1965-01-15,5725,11,12
2000-10-29,5761,7,30
2057-05-08,5817,2,4
2047-07-24,5807,5,1
2023-04-29,5783,2,8
1996-04-04,5756,1,15
1983-12-01,5744,9,25
1950-12-25,5711,10,16
2077-03-29,5837,1,5
2083-06-07,5843,3,21
2091-08-24,5851,6,10
1951-04-12,5711,1,6
2053-09-15,5814,7,3
2043-10-05,5804,7,1
1971-02-22,5731,11,27
2043-04-06,5803,13,25
2017-04-16,5777,1,20
2067-06-12,5827,3,29
1986-11-10,5747,8,8
2073-05-28,5833,2,21
2094-04-24,5854,2,8
2006-09-06,5766,6,13
2023-05-12,5783,2,21
2015-01-01,5775,10,10
1977-10-09,5738,7,27
2026-06-14,5786,3,29
2066-11-29,5827,9,11
1995-07-06,5755,4,8
1996-11-19,5757,9,8
2046-03-12,5806,13,4
2025-12-31,5786,10,11
2051-04-27,5811,2,15
2015-08-10,5775,5,25
2059-10-16,5820,8,9
1999-06-12,5759,3,28
2072-02-14,5832,11,25
2021-04-25,5781,2,13
1986-07-20,5746,4,13
2024-02-23,5784,12,14
2049-01-23,5809,11,20
2090-08-20,5850,5,24
2050-01-16,5810,10,22
2036-07-27,5796,5,3
1982-01-25,5742,11,1
2016-06-05,5776,2,28
2050-04-26,5810,2,4
2036-10-19,5797,7,28
1995-07-15,5755,4,17
2005-01-08,5765,10,27
2053-08-24,5813,6,10
2088-11-29,5849,9,16
2076-08-02,5836,5,3
2021-06-08,5781,3,28
2082-01-08,5842,10,7
1974-10-10,5735,7,24
1971-05-15,5731,2,20
2084-03-06,5844,12,29
1991-03-25,5751,1,10
2030-02-18,5790,12,15
2090-07-06,5850,4,8
2075-06-24,5835,4,11
1979-01-12,5739,10,13
1967-12-29,5728,9,27
1988-06-24,5748,4,9
2021-11-15,5782,9,11
2091-01-17,5851,10,27
2010-09-22,5771,7,14
2093-09-11,5853,6,20
2048-10-15,5809,8,8
2060-03-04,5820,13,2
2075-01-27,5835,11,11
2072-10-30,5833,8,18
2076-10-26,5837,7,29
1959-05-05,5719,1,27
1978-11-04,5739,8,4
2019-10-26,5780,7,27
2064-02-04,5824,11,17
1950-12-13,5711,10,4
2094-04-30,5854,2,14
1966-05-06,5726,2,16
2097-09-18,5858,7,12
2034-08-19,5794,6,4
2057-09-13,5817,6,14
2028-02-13,5788,11,16
1965-10-25,5726,7,29
1961-07-01,5721,4,17
1997-03-16,5757,13,7
1989-10-16,5750,7,17
2016-07-16,5776,4,10
1964-05-12,5724,3,1
2059-04-12,5819,1,29
1956-10-10,5717,8,5
2079-12-30,5840,10,7
2018-12-17,5779,10,9
2021-11-20,5782,9,16
2060-02-29,5820,12,28
2067-09-27,5828,7,18
2043-06-26,5803,3,18
2001-05-27,5761,3,5
2077-09-06,5837,6,18
2057-03-15,5817,13,9
1960-04-23,5720,1,26
2088-10-22,5849,8,7
2097-03-04,5857,12,20
1981-06-13,5741,3,11
2064-11-20,5825,9,11
2038-09-14,5798,6,14
2028-10-06,5789,7,16
1951-12-03,5712,9,4
1986-03-12,5746,13,1
2067-11-12,5828,9,5
2094-03-31,5854,1,14
2042-12-21,5803,10,8
2001-04-26,5761,2,3
1984-12-10,5745,9,16
1956-01-12,5716,10,28
2090-08-31,5850,6,5
2057-07-27,5817,4,25
2041-08-10,5801,5,13
2042-07-21,5802,5,4
2075-04-28,5835,2,13
1991-07-27,5751,5,16
2060-05-20,5820,2,20
1980-05-30,5740,3,15
2070-12-09,5831,10,7
1956-06-21,5716,4,12
2014-07-19,5774,4,21
2067-07-13,5827,5,1
1950-01-19,5710,11,1
1978-04-02,5738,13,24
1965-08-01,5725,5,3
1999-07-06,5759,4,22
2089-11-23,5850,9,20
2021-09-02,5781,6,25
2013-05-12,5773,3,3
2070-02-26,5830,12,15
2020-11-25,5781,9,9
2055-02-28,5815,11,30
1985-12-10,5746,9,27
1952-10-04,5713,7,15
2082-03-24,5842,12,23
2076-04-01,5836,13,27
1966-03-07,5726,12,15
2048-08-12,5808,6,3
2001-01-17,5761,10,22
2080-04-16,5840,1,27
2050-04-28,5810,2,6
2054-08-06,5814,5,2
2012-06-16,5772,3,26
2012-05-07,5772,2,15
2096-04-29,5856,2,7
1999-08-13,5759,6,1
1990-08-09,5750,5,18
2058-10-19,5819,8,1
1984-11-26,5745,9,2
2031-08-07,5791,5,18
2022-06-25,5782,3,26
2053-02-26,5813,12,8
1950-11-01,5711,8,21
1996-11-06,5757,8,24
1981-05-29,5741,2,25
2023-01-19,5783,10,26
2040-10-31,5801,8,24
2050-03-27,5810,1,4
1962-12-27,5723,9,30
2040-04-13,5800,1,30
2002-10-19,5763,8,13
2011-01-01,5771,10,25
1970-12-30,5731,10,2
2094-01-26,5854,11,9
1996-03-28,5756,1,8
2046-07-08,5806,4,4
2095-11-26,5856,8,29
2092-05-10,5852,2,3
1994-11-19,5755,9,16
2074-07-23,5834,4,28
2029-06-12,5789,3,29
2017-08-29,5777,6,7
2051-01-18,5811,11,5
2036-10-11,5797,7,20
2088-02-26,5848,12,4
1993-08-26,5753,6,9
2085-11-29,5846,9,12
2010-12-12,5771,10,5
2089-03-01,5849,12,19
2072-04-18,5832,1,30
2032-08-31,5792,6,24
1954-11-28,5715,9,3
2036-06-24,5796,3,29
1970-11-11,5731,8,12
1996-04-05,5756,1,16
2018-08-30,5778,6,19
2091-07-05,5851,4,19
1989-07-17,5749,4,14
2071-06-17,5831,3,20
1991-04-04,5751,1,20
2093-07-28,5853,5,5
2006-08-26,5766,6,2
2024-01-01,5784,10,20
2013-05-10,5773,3,1
2046-02-10,5806,12,4
1951-09-30,5711,6,29
2075-09-30,5836,7,21
2099-04-26,5859,2,6
1997-04-02,5757,13,24
1994-07-18,5754,5,10
2001-07-19,5761,4,28
1966-09-09,5726,6,24
2021-07-31,5781,5,22
2070-11-18,5831,9,15
2084-05-09,5844,2,4
2097-04-28,5857,2,16
2011-05-13,5771,2,9
1963-08-23,5723,6,3
2049-07-03,5809,4,3
1982-01-10,5742,10,15
2035-07-05,5795,3,28
2006-04-26,5766,1,28
2013-06-08,5773,3,30
1989-03-20,5749,13,13
2052-12-09,5813,9,18
1982-10-18,5743,8,1
2083-11-19,5844,9,9
2072-07-27,5832,5,12
1984-02-14,5744,12,11
2039-07-15,5799,4,23
2082-04-05,5842,1,6
1992-02-21,5752,12,17
2081-12-16,5842,9,14
1993-06-07,5753,3,18
1997-08-15,5757,5,12
1991-02-16,5751,12,2
1986-05-20,5746,2,11
2099-10-24,5860,8,10
1994-10-21,5755,8,16
2060-12-29,5821,10,6
2013-11-18,5774,9,15
1977-12-28,5738,10,18
1969-02-21,5729,12,3
1964-01-31,5724,11,17
2071-04-06,5831,1,7
2069-01-14,5829,10,21
2038-05-26,5798,2,21
2060-02-20,5820,12,19
1951-03-11,5711,13,3
2087-02-16,5847,12,14
2047-02-27,5807,12,1
1957-08-01,5717,5,4
2036-07-15,5796,4,20
2016-08-08,5776,5,4
2061-05-14,5821,2,24
2006-08-06,5766,5,12
2038-05-05,5798,1,30
2053-01-31,5813,11,12
1999-04-18,5759,2,2
2038-01-24,5798,11,18
2087-02-17,5847,12,15
2041-09-17,5801,6,21
2000-04-15,5760,1,10
2021-05-23,5781,3,12
1989-11-07,5750,8,9
2084-08-08,5844,5,7
2053-06-21,5813,4,5
1973-01-04,5733,11,1
1959-09-19,5719,6,16
2044-05-01,5804,2,4
2093-05-30,5853,3,5
2025-12-06,5786,9,16
2035-10-29,5796,7,26
2047-01-11,5807,10,13
1955-11-05,5716,8,20
2040-02-28,5800,12,14
2012-04-24,5772,2,2
2020-08-23,5780,6,3
2073-02-23,5833,12,16
2089-03-21,5849,1,10
1981-05-13,5741,2,9
2032-01-13,5792,10,29
1971-08-07,5731,5,16
2042-12-25,5803,10,12
2032-07-20,5792,5,12
2006-08-21,5766,5,27
2073-08-31,5833,5,28
1951-07-06,5711,4,2
1952-02-14,5712,11,18
2070-12-15,5831,10,13
1987-10-25,5748,8,2
2018-01-30,5778,11,14
2054-04-01,5814,13,22
1968-01-29,5728,10,28
2008-05-23,5768,2,18
2014-11-18,5775,8,25
2059-12-14,5820,10,10
1996-08-06,5756,5,21
2048-06-05,5808,3,24
1997-03-01,5757,12,22
1992-07-20,5752,4,19
1998-05-04,5758,2,8
2034-07-29,5794,5,13
2060-01-03,5820,11,1
2011-07-25,5771,4,23
2015-08-29,5775,6,14
1982-12-31,5743,10,15
2039-06-30,5799,4,8
2026-01-25,5786,11,7
1987-10-11,5748,7,18
2025-03-13,5785,12,13
2075-09-23,5836,7,14
2084-12-18,5845,9,20
2016-10-20,5777,7,18
2015-07-04,5775,4,17
2021-11-17,5782,9,13
2000-03-04,5760,12,27
2030-11-15,5791,8,19
1982-04-12,5742,1,19
2052-07-11,5812,4,14
1973-07-13,5733,4,13
2053-05-01,5813,2,13
2073-02-02,5833,11,25
1991-01-05,5751,10,19
2096-02-02,5856,11,9
1967-12-03,5728,9,1
2079-05-03,5839,2,2
2094-04-11,5854,1,25
1992-04-23,5752,1,20
2049-08-23,5809,5,25
2027-07-21,5787,4,16
2018-05-05,5778,2,20
1985-03-07,5745,12,14
1976-03-03,5736,13,1
2093-07-20,5853,4,26
2082-07-08,5842,4,11
1976-10-31,5737,8,7
2034-11-13,5795,9,1
2094-07-24,5854,5,11
1951-10-01,5712,7,1
1981-09-09,5741,6,10
2025-08-19,5785,5,25
2039-08-23,5799,6,3
1974-02-16,5734,11,24
2063-02-27,5823,11,28
2042-10-07,5803,7,23
2045-10-24,5806,8,13
2079-04-16,5839,1,15
2090-11-29,5851,9,7
2003-11-02,5764,8,7
1995-01-12,5755,11,11
2050-11-12,5811,8,27
2051-11-20,5812,9,16
1958-07-24,5718,5,7
2021-06-26,5781,4,16
1967-10-05,5728,7,1
2073-11-26,5834,8,26
1979-04-23,5739,1,26
1960-10-09,5721,7,18
1988-08-29,5748,6,16
2096-01-09,5856,10,14
2035-07-04,5795,3,27
2063-01-06,5823,10,5
2030-09-19,5790,6,21
2010-01-18,5770,11,3
1996-08-11,5756,5,26
2014-10-08,5775,7,14
2014-08-26,5774,5,30
2050-07-18,5810,4,28
2050-01-11,5810,10,17
2095-05-05,5855,2,1
1996-03-29,5756,1,9
2011-10-01,5772,7,3
1953-07-23,5713,5,11
2023-11-19,5784,9,6
1971-10-03,5732,7,14
2071-12-09,5832,9,17
2058-08-29,5818,6,9
1985-09-12,5745,6,26
2053-07-03,5813,4,17
2066-08-09,5826,5,18
2066-06-22,5826,3,29
1981-04-26,5741,1,22
2090-01-04,5850,11,3
2001-01-25,5761,11,1
2013-09-19,5774,7,15
2008-05-01,5768,1,26
2070-10-16,5831,8,11
2041-08-03,5801,5,6
2037-06-21,5797,4,8
2089-01-04,5849,10,22
2082-02-25,5842,11,26
2030-03-12,5790,13,7
1964-01-26,5724,11,12
2018-05-17,5778,3,3
2060-02-10,5820,12,9
2001-05-30,5761,3,8
2033-03-18,5793,13,17
2063-05-07,5823,2,8
1975-12-28,5736,10,24
1980-01-26,5740,11,8
2064-12-09,5825,9,30
2094-12-05,5855,9,27
2010-07-16,5770,5,5
2025-09-08,5785,6,15
2063-04-09,5823,1,10
2059-11-13,5820,9,8
2052-07-26,5812,4,29
2022-08-18,5782,5,21
1962-10-20,5723,7,22
1964-03-12,5724,12,28
1979-01-25,5739,10,26
2011-08-28,5771,5,28
1990-12-13,5751,9,26
2006-04-01,5766,1,3
2006-11-09,5767,8,18
2067-03-03,5827,12,16
2002-04-12,5762,1,30
2077-06-21,5837,3,30
2058-08-16,5818,5,26
2065-09-01,5825,5,30
2020-12-15,5781,9,29
1998-09-02,5758,6,11
2029-10-29,5790,8,20
2090-02-16,5850,12,16
2015-03-01,5775,12,10
2055-04-24,5815,1,26
2043-06-22,5803,3,14
2030-10-18,5791,7,21
1980-01-09,5740,10,20
1982-12-30,5743,10,14
1954-02-22,5714,12,19
1972-06-08,5732,3,26
2080-08-01,5840,5,16
1992-02-06,5752,12,2
1995-02-25,5755,12,25
2083-06-22,5843,4,6
2075-09-22,5836,7,13
2084-07-10,5844,4,7
1987-10-14,5748,7,21
1979-12-13,5740,9,23
2021-03-29,5781,1,16
1968-06-25,5728,3,29
1967-02-23,5727,12,13
1961-06-12,5721,3,28
2048-05-28,5808,3,16
1959-08-29,5719,5,25
1954-09-24,5714,6,26
2088-04-29,5848,2,8
2021-03-27,5781,1,14
2044-01-07,5804,10,7
2087-04-06,5847,1,4
1964-12-08,5725,10,3
1968-08-25,5728,6,1
1997-02-03,5757,11,26
2060-11-26,5821,9,3
1977-11-11,5738,9,1
1965-02-16,5725,12,14
2067-07-01,5827,4,18
2019-12-13,5780,9,15
2005-07-05,5765,3,28
1991-02-26,5751,12,12
1994-05-23,5754,3,13
2082-05-06,5842,2,7
2000-12-27,5761,10,1
2029-07-07,5789,4,24
2062-05-30,5822,2,20
1972-09-06,5732,6,27
1973-07-22,5733,4,22
2044-07-06,5804,4,11
1980-08-11,5740,5,29
1955-02-16,5715,11,24
1956-04-22,5716,2,11
2069-01-22,5829,10,29
2014-01-10,5774,11,9
2008-05-08,5768,2,3
2033-10-29,5794,8,6
1998-11-17,5759,8,28
2048-06-04,5808,3,23
2029-10-26,5790,8,17
1974-03-30,5734,1,7
1981-10-07,5742,7,9
2056-01-05,5816,10,16
2057-03-23,5817,13,17
2031-12-02,5792,9,17
2063-03-25,5823,12,24
2084-05-17,5844,2,12
2064-02-03,5824,11,16
2051-03-13,5811,12,29
2028-01-18,5788,10,19
2043-12-04,5804,9,2
2064-10-01,5825,7,21
2045-10-11,5806,7,30
2005-07-24,5765,4,17
2012-04-17,5772,1,25
2036-06-03,5796,3,8
2046-10-31,5807,8,1
1990-10-03,5751,7,14
2094-05-22,5854,3,7
1966-01-26,5726,11,5
2029-04-13,5789,1,28
2005-03-29,5765,13,18
2023-12-18,5784,10,6
1996-08-13,5756,5,28
1977-12-10,5738,9,30
2004-06-20,5764,4,1
1950-01-07,5710,10,18
2043-11-25,5804,8,22
2096-04-20,5856,1,28
2086-01-22,5846,11,7
1974-06-16,5734,3,26
2011-09-14,5771,6,15
2001-06-15,5761,3,24
2034-03-10,5794,12,19
2046-01-05,5806,10,27
1951-06-30,5711,3,26
2038-04-08,5798,1,3
2085-07-21,5845,4,28
2035-08-08,5795,5,3
2003-10-05,5764,7,9
1951-08-22,5711,5,20
2087-06-03,5847,3,3
2027-03-27,5787,13,18
2093-03-06,5853,12,8
2002-07-23,5762,5,14
2057-02-13,5817,12,9
1991-06-27,5751,4,15
1951-04-19,5711,1,13
2048-05-13,5808,3,1
2017-01-16,5777,10,18
1983-11-02,5744,8,26
2023-11-17,5784,9,4
2050-07-31,5810,5,12
2028-06-06,5788,3,12
2020-10-30,5781,8,12
1994-11-03,5755,8,29
1979-04-19,5739,1,22
2078-04-13,5838,1,30
2019-12-05,5780,9,7
2098-08-23,5858,5,25
2017-11-21,5778,9,3
1989-07-31,5749,4,28
1997-03-09,5757,12,30
1964-03-19,5724,1,6
2025-10-05,5786,7,13
2062-03-15,5822,13,3
1992-12-25,5753,10,1
2042-09-11,5802,6,26
2087-03-07,5847,13,3
2093-07-15,5853,4,21
2060-01-11,5820,11,9
2094-11-26,5855,9,18
2074-07-06,5834,4,11
2072-11-04,5833,8,23
1998-10-12,5759,7,22
2001-01-29,5761,11,5
2066-05-09,5826,2,14
2083-04-21,5843,2,3
2045-06-12,5805,3,27
1998-03-27,5758,12,29
2024-02-02,5784,11,23
1983-09-25,5744,7,18
1962-04-14,5722,1,10
1982-09-24,5743,7,7
1974-07-07,5734,4,17
2001-12-17,5762,10,2
1969-10-20,5730,8,8
2064-04-11,5824,1,25
2060-11-02,5821,8,9
2031-03-29,5791,1,5
1998-10-30,5759,8,10
2075-09-08,5835,6,28
2061-09-27,5822,7,13
2038-04-12,5798,1,7
1983-09-11,5744,7,4
1953-06-25,5713,4,12
1977-04-20,5737,2,2
2045-12-27,5806,10,18
1953-12-21,5714,10,15
1983-05-13,5743,3,1
1968-05-08,5728,2,10
2000-08-14,5760,5,13
1998-04-20,5758,1,24
2078-04-30,5838,2,17
2028-08-31,5788,6,9
1951-06-22,5711,3,18
1991-10-10,5752,8,2
1966-03-09,5726,12,17
1977-01-14,5737,10,24
1952-08-23,5712,6,2
2038-07-25,5798,4,22
1988-12-20,5749,10,12
2011-05-08,5771,2,4
2025-05-28,5785,3,1
2005-11-27,5766,8,25
2090-12-25,5851,10,4
2093-06-12,5853,3,18
2039-06-05,5799,3,13
2016-08-21,5776,5,17
2033-03-14,5793,13,13
2075-01-19,5835,11,3
2092-01-02,5852,10,22
2009-04-04,5769,1,10
1964-05-24,5724,3,13
2084-09-03,5844,6,3
1976-03-19,5736,13,17
1960-01-21,5720,10,21
1997-10-26,5758,7,25
2089-03-05,5849,12,23
2020-05-30,5780,3,7
1962-10-23,5723,7,25
2034-05-11,5794,2,22
1982-08-02,5742,5,13
1984-06-26,5744,3,26
1994-11-15,5755,9,12
2096-08-21,5856,6,3
2098-08-12,5858,5,14
1952-04-06,5712,1,11
1971-11-19,5732,9,1
2087-10-30,5848,8,4
2078-03-27,5838,1,13
1994-09-02,5754,6,26
2019-01-17,5779,11,11
2088-05-19,5848,2,28
2029-06-24,5789,4,11
1994-05-08,5754,2,27
1956-01-06,5716,10,22
1985-09-27,5746,7,12
2032-09-08,5793,7,3
2081-12-09,5842,9,7
2088-05-03,5848,2,12
1966-11-10,5727,8,27
2043-07-05,5803,3,27
2069-07-02,5829,4,13
